col,LED.trigger,Well,Flight,Unit,Board,Inhibitor,Parabola,Construct,ConversionRate,Temp.Board.1,Temp.Board.2,Temp.LED,Pressure.mbar,Gravity.X.mg,Gravity.Y.mg,Gravity.Z.mg,Supply.U.mV,Supply.I.mA,Time,Treatment
4,2,A4,1,101,2,Gd3+,1,CaMPARI2,0.03766854,36.49975,36.49725,34.18225,1029,-9.9725,5.915,1042.765,23733.93,599.2925,2021-05-27 09:41:28,Normal-G
4,2,A4,1,102,1,Thapsigargin,1,CaMPARI2,0.1408241,36.59375,36.58275,34.69825,1073,10.88,25.565,1069.0075,23652.6825,611.4775,2021-05-27 09:41:28,Normal-G
4,2,A4,1,102,2,Flunarizine,1,CaMPARI2,0.0694754,36.59375,36.58275,34.69825,1073,10.88,25.565,1069.0075,23652.6825,611.4775,2021-05-27 09:41:28,Normal-G
4,2,A4,1,103,1,Ruthenium Red,1,CaMPARI2,0.06936006,36.49,36.4515,33.956,1033.675,0.8775,-1.47,1033.755,23785.68,592.4775,2021-05-27 09:41:29,Normal-G
4,2,A4,1,103,2,GSK2193874,1,CaMPARI2,0.06760988,36.49,36.4515,33.956,1033.675,0.8775,-1.47,1033.755,23785.68,592.4775,2021-05-27 09:41:29,Normal-G
4,2,A4,1,104,1,BAPTA,1,CaMPARI2,0.09359242,36.34275,36.4315,33.7375,1065,-11.975,1.76,1036.69,23573.85,610.69,2021-05-27 09:41:29,Normal-G
4,2,A4,1,104,2,DMSO,1,CaMPARI2,0.04026593,36.34275,36.4315,33.7375,1065,-11.975,1.76,1036.69,23573.85,610.69,2021-05-27 09:41:29,Normal-G
4,2,A4,2,101,1,None,1,CaMPARI2,0.1138552,36.518,36.424,34.33075,1024,4.16,17.0575,1065.8825,23756.7,597.425,2021-05-27 09:39:18,Normal-G
4,2,A4,2,101,2,Gd3+,1,CaMPARI2,0.0325131,36.518,36.424,34.33075,1024,4.16,17.0575,1065.8825,23756.7,597.425,2021-05-27 09:39:18,Normal-G
4,2,A4,2,102,1,Thapsigargin,1,CaMPARI2,0.1911466,36.53625,36.517,34.443,1070,13.4325,38.01,1095.725,23733.93,609.5225,2021-05-27 09:39:17,Normal-G
4,2,A4,2,102,2,Flunarizine,1,CaMPARI2,0.04770249,36.53625,36.517,34.443,1070,13.4325,38.01,1095.725,23733.93,609.5225,2021-05-27 09:39:17,Normal-G
4,2,A4,2,103,1,Ruthenium Red,1,CaMPARI2,0.03905497,36.477,36.52625,34.36025,1032,6.5425,3.135,1070.0475,23721.395,593.9275,2021-05-27 09:39:18,Normal-G
4,2,A4,2,103,2,GSK2193874,1,CaMPARI2,0.05902157,36.477,36.52625,34.36025,1032,6.5425,3.135,1070.0475,23721.395,593.9275,2021-05-27 09:39:18,Normal-G
4,2,A4,2,104,1,BAPTA,1,CaMPARI2,0.03763001,36.43775,36.50075,34.1735,1060,-5.3275,10.0275,1067.245,23590.755,610.485,2021-05-27 09:39:17,Normal-G
4,2,A4,2,104,2,DMSO,1,CaMPARI2,0.0532447,36.43775,36.50075,34.1735,1060,-5.3275,10.0275,1067.245,23590.755,610.485,2021-05-27 09:39:17,Normal-G
4,2,A4,3,101,1,None,1,CaMPARI2,0.06141207,36.33075,36.321,33.8335,1023,-0.4475,12.995,1062.3275,23759.69,597.915,2021-05-27 09:44:20,Normal-G
4,2,A4,3,101,2,Gd3+,1,CaMPARI2,0.01488677,36.33075,36.321,33.8335,1023,-0.4475,12.995,1062.3275,23759.69,597.915,2021-05-27 09:44:20,Normal-G
4,2,A4,3,102,1,Thapsigargin,1,CaMPARI2,0.1628309,36.517,36.50775,34.4615,1058.005,6.4525,39.04,1090.095,23745.89,606.96,2021-05-27 09:44:21,Normal-G
4,2,A4,3,102,2,Flunarizine,1,CaMPARI2,0.07457843,36.517,36.50775,34.4615,1058.005,6.4525,39.04,1090.095,23745.89,606.96,2021-05-27 09:44:21,Normal-G
4,2,A4,3,103,1,Ruthenium Red,1,CaMPARI2,0.09508945,36.595,36.55375,34.62075,1028,8.6325,-1.3075,1063.2175,23802.8725,589.7825,2021-05-27 09:44:19,Normal-G
4,2,A4,3,103,2,GSK2193874,1,CaMPARI2,0.07153083,36.595,36.55375,34.62075,1028,8.6325,-1.3075,1063.2175,23802.8725,589.7825,2021-05-27 09:44:19,Normal-G
4,2,A4,3,104,1,BAPTA,1,CaMPARI2,0.03876904,36.5045,36.5,34.238,1072.55,1.43,10.9175,1060.1675,23548.205,612.825,2021-05-27 09:44:20,Normal-G
4,2,A4,3,104,2,DMSO,1,CaMPARI2,0.04683056,36.5045,36.5,34.238,1072.55,1.43,10.9175,1060.1675,23548.205,612.825,2021-05-27 09:44:20,Normal-G
5,1,A5,1,101,1,None,1,CaMPARI2,0,36.8125,36.8045,33.9095,1028.0775,-14.4375,162.9525,1828.05,23733.125,602.965,2021-05-27 09:42:08,Hyper-G
5,1,A5,1,101,2,Gd3+,1,CaMPARI2,0.03976787,36.8125,36.8045,33.9095,1028.0775,-14.4375,162.9525,1828.05,23733.125,602.965,2021-05-27 09:42:08,Hyper-G
5,1,A5,1,102,1,Thapsigargin,1,CaMPARI2,0.1552977,36.842,36.84175,34.4165,1072.4,1.5675,167.71,1871.345,23661.7675,616.1175,2021-05-27 09:42:08,Hyper-G
5,1,A5,1,102,2,Flunarizine,1,CaMPARI2,0.02685864,36.842,36.84175,34.4165,1072.4,1.5675,167.71,1871.345,23661.7675,616.1175,2021-05-27 09:42:08,Hyper-G
5,1,A5,1,103,1,Ruthenium Red,1,CaMPARI2,0.1129788,36.80925,36.79375,33.672,1033,-10.15,154.56,1852.12,23784.185,593.78,2021-05-27 09:42:08,Hyper-G
5,1,A5,1,103,2,GSK2193874,1,CaMPARI2,0.07503885,36.80925,36.79375,33.672,1033,-10.15,154.56,1852.12,23784.185,593.78,2021-05-27 09:42:08,Hyper-G
5,1,A5,1,104,1,BAPTA,1,CaMPARI2,0.06873475,36.78275,36.79475,33.4955,1064.875,-21.94,136.9375,1832.165,23574.885,616.785,2021-05-27 09:42:07,Hyper-G
5,1,A5,1,104,2,DMSO,1,CaMPARI2,0.04325569,36.78275,36.79475,33.4955,1064.875,-21.94,136.9375,1832.165,23574.885,616.785,2021-05-27 09:42:07,Hyper-G
5,1,A5,2,101,1,None,1,CaMPARI2,0.08452791,36.8215,36.80475,34.0175,1023.2825,1.4225,171.085,1870.95,23757.62,603.62,2021-05-27 09:40:06,Hyper-G
5,1,A5,2,101,2,Gd3+,1,CaMPARI2,0.06743823,36.8215,36.80475,34.0175,1023.2825,1.4225,171.085,1870.95,23757.62,603.62,2021-05-27 09:40:06,Hyper-G
5,1,A5,2,102,1,Thapsigargin,1,CaMPARI2,0.22346,36.8255,36.826,34.1055,1069.1525,8.6725,182.95,1910.2675,23740.255,612.915,2021-05-27 09:40:05,Hyper-G
5,1,A5,2,102,2,Flunarizine,1,CaMPARI2,0.06272678,36.8255,36.826,34.1055,1069.1525,8.6725,182.95,1910.2675,23740.255,612.915,2021-05-27 09:40:05,Hyper-G
5,1,A5,2,103,1,Ruthenium Red,1,CaMPARI2,0.03164511,36.814,36.82225,34.05925,1031.575,-0.8125,139.6225,1886.1975,23716.795,595.1875,2021-05-27 09:40:06,Hyper-G
5,1,A5,2,103,2,GSK2193874,1,CaMPARI2,0.05907567,36.814,36.82225,34.05925,1031.575,-0.8125,139.6225,1886.1975,23716.795,595.1875,2021-05-27 09:40:06,Hyper-G
5,1,A5,2,104,1,BAPTA,1,CaMPARI2,0.05423269,36.803,36.8095,33.87325,1059.205,-15.67,152.785,1873.6925,23589.72,615.855,2021-05-27 09:40:05,Hyper-G
5,1,A5,2,104,2,DMSO,1,CaMPARI2,0.04660016,36.803,36.8095,33.87325,1059.205,-15.67,152.785,1873.6925,23589.72,615.855,2021-05-27 09:40:05,Hyper-G
5,1,A5,3,101,1,None,1,CaMPARI2,0.03505863,36.78975,36.77875,33.55,1022.9975,-5.575,165.7225,1825.91,23757.6775,603.2775,2021-05-27 09:45:04,Hyper-G
5,1,A5,3,101,2,Gd3+,1,CaMPARI2,0.04655067,36.78975,36.77875,33.55,1022.9975,-5.575,165.7225,1825.91,23757.6775,603.2775,2021-05-27 09:45:04,Hyper-G
5,1,A5,3,102,1,Thapsigargin,1,CaMPARI2,0.1591955,36.8275,36.82075,34.13325,1058,2.0875,183.18,1872.9075,23741.3475,612.3375,2021-05-27 09:45:07,Hyper-G
5,1,A5,3,102,2,Flunarizine,1,CaMPARI2,0.05804063,36.8275,36.82075,34.13325,1058,2.0875,183.18,1872.9075,23741.3475,612.3375,2021-05-27 09:45:07,Hyper-G
5,1,A5,3,103,1,Ruthenium Red,1,CaMPARI2,0.08516665,36.84325,36.82975,34.325,1028,7.1175,135.5125,1824.41,23805.7475,593.4625,2021-05-27 09:45:03,Hyper-G
5,1,A5,3,103,2,GSK2193874,1,CaMPARI2,0.05047283,36.84325,36.82975,34.325,1028,7.1175,135.5125,1824.41,23805.7475,593.4625,2021-05-27 09:45:03,Hyper-G
5,1,A5,3,104,1,BAPTA,1,CaMPARI2,0.02687471,36.8145,36.81175,33.9515,1072,-2.975,149.17,1821.0525,23548.8375,617.3975,2021-05-27 09:45:03,Hyper-G
5,1,A5,3,104,2,DMSO,1,CaMPARI2,0.02587324,36.8145,36.81175,33.9515,1072,-2.975,149.17,1821.0525,23548.8375,617.3975,2021-05-27 09:45:03,Hyper-G
6,2,A6,1,101,1,None,1,CaMPARI2,0.02631397,36.65775,36.644,34.36075,1028.6725,-14,195.8475,1699.3475,23732.8375,602.515,2021-05-27 09:42:16,Hyper-G
6,2,A6,1,101,2,Gd3+,1,CaMPARI2,0.02597356,36.65775,36.644,34.36075,1028.6725,-14,195.8475,1699.3475,23732.8375,602.515,2021-05-27 09:42:16,Hyper-G
6,2,A6,1,102,1,Thapsigargin,1,CaMPARI2,0.1700266,36.70675,36.70575,34.879,1072.9375,8.465,200.7175,1732.265,23662.9175,613.455,2021-05-27 09:42:16,Hyper-G
6,2,A6,1,102,2,Flunarizine,1,CaMPARI2,0.03163814,36.70675,36.70575,34.879,1072.9375,8.465,200.7175,1732.265,23662.9175,613.455,2021-05-27 09:42:16,Hyper-G
6,2,A6,1,103,1,Ruthenium Red,1,CaMPARI2,0.065158,36.64075,36.61675,34.128,1033,-3.64,180.38,1643.335,23786.1975,593.555,2021-05-27 09:42:16,Hyper-G
6,2,A6,1,103,2,GSK2193874,1,CaMPARI2,0.06475058,36.64075,36.61675,34.128,1033,-3.64,180.38,1643.335,23786.1975,593.555,2021-05-27 09:42:16,Hyper-G
6,2,A6,1,104,1,BAPTA,1,CaMPARI2,0.06039374,36.5595,36.609,33.93375,1064.995,-23.11,175.0575,1748.2425,23571.8375,614.83,2021-05-27 09:42:15,Hyper-G
6,2,A6,1,104,2,DMSO,1,CaMPARI2,0.06423807,36.5595,36.609,33.93375,1064.995,-23.11,175.0575,1748.2425,23571.8375,614.83,2021-05-27 09:42:15,Hyper-G
6,2,A6,2,101,1,None,1,CaMPARI2,0.06699778,36.6865,36.62325,34.487,1023.9175,-5.3025,211.0375,1730.39,23748.765,601.7725,2021-05-27 09:40:14,Hyper-G
6,2,A6,2,101,2,Gd3+,1,CaMPARI2,0.05764154,36.6865,36.62325,34.487,1023.9175,-5.3025,211.0375,1730.39,23748.765,601.7725,2021-05-27 09:40:14,Hyper-G
6,2,A6,2,102,1,Thapsigargin,1,CaMPARI2,0.2267594,36.6945,36.68575,34.5815,1069.7175,4.71,222.475,1727.66,23741.1175,612.9,2021-05-27 09:40:14,Hyper-G
6,2,A6,2,102,2,Flunarizine,1,CaMPARI2,0.03427606,36.6945,36.68575,34.5815,1069.7175,4.71,222.475,1727.66,23741.1175,612.9,2021-05-27 09:40:14,Hyper-G
6,2,A6,2,103,1,Ruthenium Red,1,CaMPARI2,0.03927444,36.6495,36.6805,34.50625,1031.5875,-5.14,182.45,1731.1175,23716.3925,594.255,2021-05-27 09:40:14,Hyper-G
6,2,A6,2,103,2,GSK2193874,1,CaMPARI2,0.05756788,36.6495,36.6805,34.50625,1031.5875,-5.14,182.45,1731.1175,23716.3925,594.255,2021-05-27 09:40:14,Hyper-G
6,2,A6,2,104,1,BAPTA,1,CaMPARI2,0.04175023,36.62925,36.6525,34.33275,1059.51,-18.1575,196.545,1714.7125,23589.3175,613.405,2021-05-27 09:40:13,Hyper-G
6,2,A6,2,104,2,DMSO,1,CaMPARI2,0.04809537,36.62925,36.6525,34.33275,1059.51,-18.1575,196.545,1714.7125,23589.3175,613.405,2021-05-27 09:40:13,Hyper-G
6,2,A6,3,101,1,None,1,CaMPARI2,0.0416652,36.5605,36.54625,34.01075,1023,-7.72,204.16,1729.16,23753.48,601.31,2021-05-27 09:45:12,Hyper-G
6,2,A6,3,101,2,Gd3+,1,CaMPARI2,0.04982771,36.5605,36.54625,34.01075,1023,-7.72,204.16,1729.16,23753.48,601.31,2021-05-27 09:45:12,Hyper-G
6,2,A6,3,102,1,Thapsigargin,1,CaMPARI2,0.1896154,36.69125,36.6805,34.61275,1058,0.0075,220.265,1742.6975,23741.3475,610.9125,2021-05-27 09:45:15,Hyper-G
6,2,A6,3,102,2,Flunarizine,1,CaMPARI2,0.04401933,36.69125,36.6805,34.61275,1058,0.0075,220.265,1742.6975,23741.3475,610.9125,2021-05-27 09:45:15,Hyper-G
6,2,A6,3,103,1,Ruthenium Red,1,CaMPARI2,0.07547788,36.708,36.6995,34.772,1028,8.095,175.6425,1796.91,23801.8375,591.6,2021-05-27 09:45:11,Hyper-G
6,2,A6,3,103,2,GSK2193874,1,CaMPARI2,0.08318001,36.708,36.6995,34.772,1028,8.095,175.6425,1796.91,23801.8375,591.6,2021-05-27 09:45:11,Hyper-G
6,2,A6,3,104,1,BAPTA,1,CaMPARI2,0.03232356,36.669,36.65375,34.41075,1072,-4.4475,190.22,1767.5425,23545.6175,615.915,2021-05-27 09:45:11,Hyper-G
6,2,A6,3,104,2,DMSO,1,CaMPARI2,0.059324,36.669,36.65375,34.41075,1072,-4.4475,190.22,1767.5425,23545.6175,615.915,2021-05-27 09:45:11,Hyper-G
7,NA,A7,1,101,1,None,1,CaMPARI2-F391W,0.6377089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,1,101,2,Gd3+,1,CaMPARI2-F391W,0.5351692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,1,102,1,Thapsigargin,1,CaMPARI2-F391W,0.2130159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,1,102,2,Flunarizine,1,CaMPARI2-F391W,0.2215253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,1,103,1,Ruthenium Red,1,CaMPARI2-F391W,0.607749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,1,103,2,GSK2193874,1,CaMPARI2-F391W,0.5273504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,1,104,1,BAPTA,1,CaMPARI2-F391W,0.1424199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,1,104,2,DMSO,1,CaMPARI2-F391W,0.6159493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,2,101,1,None,1,CaMPARI2-F391W,0.7540075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,2,101,2,Gd3+,1,CaMPARI2-F391W,0.7305485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,2,102,1,Thapsigargin,1,CaMPARI2-F391W,0.2969978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,2,102,2,Flunarizine,1,CaMPARI2-F391W,0.1975251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,2,103,1,Ruthenium Red,1,CaMPARI2-F391W,0.7016921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,2,103,2,GSK2193874,1,CaMPARI2-F391W,0.6059884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,2,104,1,BAPTA,1,CaMPARI2-F391W,0.1518837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,2,104,2,DMSO,1,CaMPARI2-F391W,0.7182341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,3,101,1,None,1,CaMPARI2-F391W,0.7288397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,3,101,2,Gd3+,1,CaMPARI2-F391W,0.7437208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,3,102,1,Thapsigargin,1,CaMPARI2-F391W,0.3140669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,3,102,2,Flunarizine,1,CaMPARI2-F391W,0.1326538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,3,103,1,Ruthenium Red,1,CaMPARI2-F391W,0.6563171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,3,103,2,GSK2193874,1,CaMPARI2-F391W,0.5564631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,3,104,1,BAPTA,1,CaMPARI2-F391W,0.1310458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
7,NA,A7,3,104,2,DMSO,1,CaMPARI2-F391W,0.6907982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
8,NA,A8,1,101,1,None,1,GFP,0.0102391,36.792,36.79275,33.48025,1029,-8.31,7.885,1057.5625,23734.39,598.6275,2021-05-27 09:41:12,Normal-G
8,NA,A8,1,101,2,Gd3+,1,GFP,0.03005647,36.792,36.79275,33.48025,1029,-8.31,7.885,1057.5625,23734.39,598.6275,2021-05-27 09:41:12,Normal-G
8,NA,A8,1,102,1,Thapsigargin,1,GFP,0.01353571,36.80775,36.8055,33.92575,1072.99,13.5025,26.9275,1084.1875,23659.0075,613.2975,2021-05-27 09:41:12,Normal-G
8,NA,A8,1,102,2,Flunarizine,1,GFP,0.008263873,36.80775,36.8055,33.92575,1072.99,13.5025,26.9275,1084.1875,23659.0075,613.2975,2021-05-27 09:41:12,Normal-G
8,NA,A8,1,103,1,Ruthenium Red,1,GFP,0.06129418,36.79075,36.784,33.26675,1033.175,1.5325,-3.43,1037.6625,23785.8525,594.8775,2021-05-27 09:41:12,Normal-G
8,NA,A8,1,103,2,GSK2193874,1,GFP,0.01233935,36.79075,36.784,33.26675,1033.175,1.5325,-3.43,1037.6625,23785.8525,594.8775,2021-05-27 09:41:12,Normal-G
8,NA,A8,1,104,1,BAPTA,1,GFP,0.02547675,36.756,36.77225,33.092,1064.9975,-10.2825,-3.1325,1045.46,23564.88,612.205,2021-05-27 09:41:13,Normal-G
8,NA,A8,1,104,2,DMSO,1,GFP,0.02903013,36.756,36.77225,33.092,1064.9975,-10.2825,-3.1325,1045.46,23564.88,612.205,2021-05-27 09:41:13,Normal-G
8,NA,A8,2,101,1,None,1,GFP,0.04590727,36.79625,36.78325,33.61925,1024,5.285,48.0725,1016.0275,23753.0775,599.015,2021-05-27 09:39:02,Normal-G
8,NA,A8,2,101,2,Gd3+,1,GFP,0.03605796,36.79625,36.78325,33.61925,1024,5.285,48.0725,1016.0275,23753.0775,599.015,2021-05-27 09:39:02,Normal-G
8,NA,A8,2,102,1,Thapsigargin,1,GFP,0.03594958,36.801,36.798,33.6755,1069.9975,14.7825,69.345,1046.055,23739.3925,610.3975,2021-05-27 09:39:01,Normal-G
8,NA,A8,2,102,2,Flunarizine,1,GFP,0.03009067,36.801,36.798,33.6755,1069.9975,14.7825,69.345,1046.055,23739.3925,610.3975,2021-05-27 09:39:01,Normal-G
8,NA,A8,2,103,1,Ruthenium Red,1,GFP,0.009576022,36.79175,36.802,33.684,1032,5.785,38.335,1022.71,23721.855,595.8925,2021-05-27 09:39:02,Normal-G
8,NA,A8,2,103,2,GSK2193874,1,GFP,0.007288929,36.79175,36.802,33.684,1032,5.785,38.335,1022.71,23721.855,595.8925,2021-05-27 09:39:02,Normal-G
8,NA,A8,2,104,1,BAPTA,1,GFP,0.007083491,36.783,36.79225,33.496,1060,-1.4675,44.035,1014.805,23589.835,612.9825,2021-05-27 09:39:01,Normal-G
8,NA,A8,2,104,2,DMSO,1,GFP,0.02541655,36.783,36.79225,33.496,1060,-1.4675,44.035,1014.805,23589.835,612.9825,2021-05-27 09:39:01,Normal-G
8,NA,A8,3,101,1,None,1,GFP,0.006408736,36.75225,36.75125,33.13975,1023,-0.03,14.6625,1020.16,23755.3775,599.0025,2021-05-27 09:44:04,Normal-G
8,NA,A8,3,101,2,Gd3+,1,GFP,0.0144879,36.75225,36.75125,33.13975,1023,-0.03,14.6625,1020.16,23755.3775,599.0025,2021-05-27 09:44:04,Normal-G
8,NA,A8,3,102,1,Thapsigargin,1,GFP,0.03460694,36.798,36.79475,33.68725,1058,7.8325,43.74,1053.6475,23741.06,609.2125,2021-05-27 09:44:05,Normal-G
8,NA,A8,3,102,2,Flunarizine,1,GFP,0.0152934,36.798,36.79475,33.68725,1058,7.8325,43.74,1053.6475,23741.06,609.2125,2021-05-27 09:44:05,Normal-G
8,NA,A8,3,103,1,Ruthenium Red,1,GFP,0.06150984,36.81,36.80475,33.91925,1028,10.82,3.9075,1022.925,23800.3425,593.735,2021-05-27 09:44:03,Normal-G
8,NA,A8,3,103,2,GSK2193874,1,GFP,0.03097598,36.81,36.80475,33.91925,1028,10.82,3.9075,1022.925,23800.3425,593.735,2021-05-27 09:44:03,Normal-G
8,NA,A8,3,104,1,BAPTA,1,GFP,0.003019108,36.79475,36.79375,33.5715,1072.055,1.5175,12.245,1016.9375,23545.2725,614.08,2021-05-27 09:44:04,Normal-G
8,NA,A8,3,104,2,DMSO,1,GFP,0.01599528,36.79475,36.79375,33.5715,1072.055,1.5175,12.245,1016.9375,23545.2725,614.08,2021-05-27 09:44:04,Normal-G
9,1,A9,1,101,1,None,1,CaMPARI2-F391W,0.2036558,36.58825,36.579,33.851,1029,-8.9975,1.5425,1019.19,23737.035,597.495,2021-05-27 09:41:20,Normal-G
9,1,A9,1,101,2,Gd3+,1,CaMPARI2-F391W,0.2336856,36.58825,36.579,33.851,1029,-8.9975,1.5425,1019.19,23737.035,597.495,2021-05-27 09:41:20,Normal-G
9,1,A9,1,102,1,Thapsigargin,1,CaMPARI2-F391W,0.2727173,36.645,36.64275,34.33375,1073,10.3425,21.635,1048.345,23659.4675,611.115,2021-05-27 09:41:20,Normal-G
9,1,A9,1,102,2,Flunarizine,1,CaMPARI2-F391W,0.2420102,36.645,36.64275,34.33375,1073,10.3425,21.635,1048.345,23659.4675,611.115,2021-05-27 09:41:20,Normal-G
9,1,A9,1,103,1,Ruthenium Red,1,CaMPARI2-F391W,0.281052,36.57525,36.55525,33.63525,1033.345,-6.7775,-0.31,1036.105,23784.3575,593.1625,2021-05-27 09:41:21,Normal-G
9,1,A9,1,103,2,GSK2193874,1,CaMPARI2-F391W,0.281547,36.57525,36.55525,33.63525,1033.345,-6.7775,-0.31,1036.105,23784.3575,593.1625,2021-05-27 09:41:21,Normal-G
9,1,A9,1,104,1,BAPTA,1,CaMPARI2-F391W,0.184181,36.498,36.551,33.44825,1065,-10.495,-5.7325,1024.63,23566.6625,611.925,2021-05-27 09:41:21,Normal-G
9,1,A9,1,104,2,DMSO,1,CaMPARI2-F391W,0.1714613,36.498,36.551,33.44825,1065,-10.495,-5.7325,1024.63,23566.6625,611.925,2021-05-27 09:41:21,Normal-G
9,1,A9,2,101,1,None,1,CaMPARI2-F391W,0.2911165,36.6195,36.545,33.995,1024,5.925,43.285,1032.0525,23751.985,598.9275,2021-05-27 09:39:10,Normal-G
9,1,A9,2,101,2,Gd3+,1,CaMPARI2-F391W,0.2030014,36.6195,36.545,33.995,1024,5.925,43.285,1032.0525,23751.985,598.9275,2021-05-27 09:39:10,Normal-G
9,1,A9,2,102,1,Thapsigargin,1,CaMPARI2-F391W,0.3881305,36.63075,36.6235,34.07275,1070,16.7475,59.7075,1057.3425,23738.3,609.1225,2021-05-27 09:39:09,Normal-G
9,1,A9,2,102,2,Flunarizine,1,CaMPARI2-F391W,0.2288719,36.63075,36.6235,34.07275,1070,16.7475,59.7075,1057.3425,23738.3,609.1225,2021-05-27 09:39:09,Normal-G
9,1,A9,2,103,1,Ruthenium Red,1,CaMPARI2-F391W,0.2011143,36.57525,36.62825,34.053,1032,9.5425,29.5275,1037.9825,23721.165,593.98,2021-05-27 09:39:10,Normal-G
9,1,A9,2,103,2,GSK2193874,1,CaMPARI2-F391W,0.2786354,36.57525,36.62825,34.053,1032,9.5425,29.5275,1037.9825,23721.165,593.98,2021-05-27 09:39:10,Normal-G
9,1,A9,2,104,1,BAPTA,1,CaMPARI2-F391W,0.1503558,36.55275,36.606,33.85875,1060,-2.4125,35.01,1029.9625,23591.1575,611.4075,2021-05-27 09:39:09,Normal-G
9,1,A9,2,104,2,DMSO,1,CaMPARI2-F391W,0.2473642,36.55275,36.606,33.85875,1060,-2.4125,35.01,1029.9625,23591.1575,611.4075,2021-05-27 09:39:09,Normal-G
9,1,A9,3,101,1,None,1,CaMPARI2-F391W,0.1833628,36.48825,36.4785,33.50975,1023,-1.98,11.5075,1028.135,23758.9425,597.1,2021-05-27 09:44:12,Normal-G
9,1,A9,3,101,2,Gd3+,1,CaMPARI2-F391W,0.1834854,36.48825,36.4785,33.50975,1023,-1.98,11.5075,1028.135,23758.9425,597.1,2021-05-27 09:44:12,Normal-G
9,1,A9,3,102,1,Thapsigargin,1,CaMPARI2-F391W,0.3296561,36.62425,36.6175,34.092,1058,7.3925,37.705,1053.96,23737.7825,608.6,2021-05-27 09:44:13,Normal-G
9,1,A9,3,102,2,Flunarizine,1,CaMPARI2-F391W,0.1400936,36.62425,36.6175,34.092,1058,7.3925,37.705,1053.96,23737.7825,608.6,2021-05-27 09:44:13,Normal-G
9,1,A9,3,103,1,Ruthenium Red,1,CaMPARI2-F391W,0.2859367,36.6475,36.63525,34.3015,1028,6.925,5.435,1037.9375,23799.25,591.3625,2021-05-27 09:44:11,Normal-G
9,1,A9,3,103,2,GSK2193874,1,CaMPARI2-F391W,0.2329878,36.6475,36.63525,34.3015,1028,6.925,5.435,1037.9375,23799.25,591.3625,2021-05-27 09:44:11,Normal-G
9,1,A9,3,104,1,BAPTA,1,CaMPARI2-F391W,0.1339925,36.61575,36.6005,33.93225,1072.2125,0.6975,10.7575,1023.7075,23545.445,612.755,2021-05-27 09:44:12,Normal-G
9,1,A9,3,104,2,DMSO,1,CaMPARI2-F391W,0.252273,36.61575,36.6005,33.93225,1072.2125,0.6975,10.7575,1023.7075,23545.445,612.755,2021-05-27 09:44:12,Normal-G
1,1,B1,1,101,1,None,1,CaMPARI2,0.03723996,36.83625,36.8225,34.30075,1028.1325,2.7425,-29.8175,18.6425,23732.1475,604.5875,2021-05-27 09:42:31,Zero-G
1,1,B1,1,101,2,Gd3+,1,CaMPARI2,0,36.83625,36.8225,34.30075,1028.1325,2.7425,-29.8175,18.6425,23732.1475,604.5875,2021-05-27 09:42:31,Zero-G
1,1,B1,1,102,1,Thapsigargin,1,CaMPARI2,0.1558538,36.858,36.8535,34.8635,1072.79,21.29,9.9,12.7175,23660.1,617.3275,2021-05-27 09:42:31,Zero-G
1,1,B1,1,102,2,Flunarizine,1,CaMPARI2,0.03209276,36.858,36.8535,34.8635,1072.79,21.29,9.9,12.7175,23660.1,617.3275,2021-05-27 09:42:31,Zero-G
